"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        2815,      -7.943195982,      -5.707684682,      -5.945450285,      -2.657105456,      -8.489263599
          0,           0,        2816,      -7.938918537,      -5.709107975,      -5.938800979,      -2.650627635,      -8.492517943
          0,           0,        2817,       -7.93441483,      -5.710432369,      -5.932431595,      -2.643803332,      -8.495799693
          0,           0,        2818,      -7.929721212,      -5.711659603,      -5.926343745,      -2.636705274,      -8.499106225
          0,           0,        2819,      -7.924872438,      -5.712791855,      -5.920537559,      -2.629400669,      -8.502434809
          0,           0,        2820,      -7.919901621,      -5.713831054,      -5.915012701,      -2.621951336,      -8.505782615
          0,           0,        2821,      -7.914839708,      -5.714780174,      -5.909767746,      -2.614412548,      -8.509146718
          0,           0,        2822,      -7.909715638,      -5.715642165,      -5.904802034,      -2.606833995,      -8.512524097
          0,           0,        2823,      -7.904556155,      -5.716421056,      -5.900113764,       -2.59925938,      -8.515911641
          0,           0,        2824,      -7.899386037,      -5.717119426,      -5.895700058,      -2.591727488,      -8.519306154
          0,           0,        2825,      -7.894227755,      -5.717741452,      -5.891559569,      -2.584271634,      -8.522704363
          0,           0,        2826,      -7.889101816,      -5.718291531,      -5.887689303,      -2.576920701,      -8.526102918
          0,           0,        2827,      -7.884026875,      -5.718773583,      -5.884086709,      -2.569699708,      -8.529498404
          0,           0,        2828,      -7.879019616,      -5.719192235,      -5.880749428,      -2.562629624,      -8.532887348
          0,           0,        2829,      -7.874095123,      -5.719551663,      -5.877674789,      -2.555728446,      -8.536266227
          0,           0,        2830,      -7.869266839,      -5.719856457,      -5.874860702,      -2.549011221,      -8.539631476
          0,           0,        2831,       -7.86454665,      -5.720111984,      -5.872304109,      -2.542490218,      -8.542979501
          0,           0,        2832,      -7.859945203,      -5.720322801,      -5.870002705,      -2.536175865,      -8.546306687
          0,           0,        2833,        -7.8554719,      -5.720493107,      -5.867953825,      -2.530076557,      -8.549609414
          0,           0,        2834,       -7.85113491,      -5.720628858,      -5.866155862,      -2.524198995,      -8.552884065
          0,           0,        2835,      -7.846941507,       -5.72073431,      -5.864606476,      -2.518548442,      -8.556127042
          0,           0,        2836,      -7.842898009,      -5.720814667,      -5.863302653,      -2.513129189,       -8.55933478
          0,           0,        2837,      -7.839009901,      -5.720874419,      -5.862243171,      -2.507944249,      -8.562503761
          0,           0,        2838,      -7.835281999,      -5.720918001,      -5.861426569,      -2.502995947,      -8.565630528
          0,           0,        2839,      -7.831718291,      -5.720951097,      -5.860850922,      -2.498285677,      -8.568711702
          0,           0,        2840,      -7.828322368,      -5.720977342,      -5.860513876,      -2.493814412,      -8.571743998
          0,           0,        2841,        -7.8250972,      -5.721001996,      -5.860415043,       -2.48958255,       -8.57472424
          0,           0,        2842,      -7.822045309,      -5.721029309,      -5.860552454,      -2.485590039,      -8.577649377
          0,           0,        2843,      -7.819168877,      -5.721063375,      -5.860925178,      -2.481836516,      -8.580516499
          0,           0,        2844,      -7.816469618,      -5.721108957,      -5.861532886,      -2.478321334,      -8.583322854
          0,           0,        2845,       -7.81394906,      -5.721169189,      -5.862373347,      -2.475043605,      -8.586065862
          0,           0,        2846,      -7.811608341,      -5.721248927,      -5.863446324,      -2.472002245,       -8.58874313
          0,           0,        2847,       -7.80944853,        -5.7213507,      -5.864751979,      -2.469196162,      -8.591352466
          0,           0,        2848,      -7.807470269,      -5.721479685,      -5.866289124,      -2.466624046,      -8.593891891
          0,           0,        2849,      -7.805674188,      -5.721638489,      -5.868057436,      -2.464284543,      -8.596359653
          0,           0,        2850,      -7.804060714,      -5.721831182,      -5.870057229,      -2.462176244,      -8.598754237
          0,           0,        2851,       -7.80263018,      -5.722059816,      -5.872287842,      -2.460297839,      -8.601074372
          0,           0,        2852,      -7.801382749,      -5.722328898,       -5.87474997,      -2.458647877,      -8.603319045
          0,           0,        2853,      -7.800318557,      -5.722640071,       -5.87744353,      -2.457224962,      -8.605487502
          0,           0,        2854,      -7.799437611,      -5.722996871,      -5.880368885,      -2.456027718,      -8.607579256
          0,           0,        2855,      -7.798739998,      -5.723400844,      -5.883526512,       -2.45505499,      -8.609594087
          0,           0,        2856,      -7.798225453,      -5.723856679,      -5.886917829,      -2.454305225,      -8.611532049
          0,           0,        2857,      -7.797894086,       -5.72436497,       -5.89054241,       -2.45377761,      -8.613393464
          0,           0,        2858,      -7.797745666,       -5.72492837,      -5.894401891,      -2.453470765,      -8.615178922
          0,           0,        2859,      -7.797780056,      -5.725548957,       -5.89849718,       -2.45338369,       -8.61688928
          0,           0,        2860,       -7.79799716,      -5.726228386,      -5.902829661,      -2.453515449,      -8.618525651
          0,           0,        2861,      -7.798396803,      -5.726968821,      -5.907400023,      -2.453865167,      -8.620089402
          0,           0,        2862,      -7.798978817,      -5.727772008,      -5.912210393,      -2.454431935,      -8.621582143
          0,           0,        2863,      -7.799743096,      -5.728639254,      -5.917261685,      -2.455215107,      -8.623005717
          0,           0,        2864,      -7.800689499,      -5.729571906,      -5.922555555,      -2.456214013,      -8.624362191
          0,           0,        2865,      -7.801817928,      -5.730571518,      -5.928094281,      -2.457428122,      -8.625653837
          0,           0,        2866,      -7.803128258,      -5.731639472,      -5.933879128,      -2.458856913,      -8.626883127
          0,           0,        2867,      -7.804620514,      -5.732775953,       -5.93991214,       -2.46050014,      -8.628052715
          0,           0,        2868,      -7.806294599,      -5.733982316,      -5.946195105,      -2.462357476,      -8.629165422
          0,           0,        2869,      -7.808150473,      -5.735260182,      -5.952730127,      -2.464428713,      -8.630224219
          0,           0,        2870,      -7.810188125,      -5.736609872,       -5.95951882,      -2.466713685,      -8.631232214
          0,           0,        2871,      -7.812407667,      -5.738030996,      -5.966563505,      -2.469212478,      -8.632192634
          0,           0,        2872,      -7.814809109,      -5.739525134,      -5.973865984,      -2.471925149,      -8.633108812
          0,           0,        2873,      -7.817392507,      -5.741092301,       -5.98142809,      -2.474851755,      -8.633984165
          0,           0,        2874,      -7.820158013,      -5.742732918,      -5.989251582,      -2.477992652,      -8.634822185
          0,           0,        2875,      -7.823105745,      -5.744446727,      -5.997337752,      -2.481348112,      -8.635626419
