"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        1349,      -14.58006216,      -13.59600306,      -14.17744587,      -14.04900561,      -9.641941408
          0,           0,        1350,      -14.57807526,      -13.61007083,      -14.25541003,      -14.05914064,      -8.759320442
          0,           0,        1351,      -14.60224714,       -13.6462153,      -14.22615701,      -14.07882028,      -8.955245029
          0,           0,        1352,       -14.6342895,      -13.63926746,      -14.26074693,      -14.09651923,      -9.023728261
          0,           0,        1353,      -14.62736648,      -13.68053264,      -14.30011884,      -14.11315137,       -8.80594863
          0,           0,        1354,      -14.67557269,      -13.68522375,      -14.26976677,      -14.13804036,      -9.782998874
          0,           0,        1355,      -14.67303303,       -13.7013027,      -14.35135464,      -14.14701773,      -8.849776653
          0,           0,        1356,      -14.69811301,      -13.73482934,      -14.32327493,       -14.1676281,      -9.066867644
          0,           0,        1357,      -14.72835441,      -13.72911537,       -14.3580317,       -14.1875843,       -9.09854261
          0,           0,        1358,       -14.7232107,      -13.77158878,      -14.39224364,       -14.2032147,      -8.904154607
          0,           0,        1359,      -14.77215832,      -13.77511524,      -14.36701517,      -14.22629696,      -9.895643131
          0,           0,        1360,      -14.76859854,      -13.79257735,      -14.44600037,      -14.23694515,      -8.943690082
          0,           0,        1361,      -14.79644575,      -13.82565146,      -14.41414667,      -14.25747854,      -9.180483879
          0,           0,        1362,      -14.82614025,      -13.82125418,      -14.45634857,      -14.27461117,      -9.183405803
          0,           0,        1363,      -14.82166151,      -13.86257983,      -14.48858965,      -14.29196909,      -9.009585505
          0,           0,        1364,      -14.87132615,      -13.86614478,       -14.4633185,      -14.31671715,      -9.979684335
          0,           0,        1365,      -14.86720982,      -13.88596168,      -14.54510014,      -14.32676234,      -9.038179247
          0,           0,        1366,      -14.89664094,      -13.91616378,      -14.51455055,      -14.34814139,      -9.301958703
          0,           0,        1367,      -14.92420765,      -13.91340224,      -14.55752274,      -14.36696138,      -9.261421815
          0,           0,        1368,      -14.92193832,      -13.95558062,      -14.58352101,      -14.38321457,      -9.114220773
          0,           0,        1369,      -14.97266045,      -13.95827223,      -14.56447934,      -14.40647217,      -10.03621431
          0,           0,        1370,      -14.96746742,      -13.97962459,      -14.64303891,      -14.41792033,      -9.136970895
          0,           0,        1371,      -14.99993763,      -14.00880508,      -14.60924461,      -14.43917666,      -9.427524925
          0,           0,        1372,      -15.02648508,      -14.00793609,      -14.66063773,      -14.45572699,      -9.349193824
          0,           0,        1373,       -15.0255871,      -14.04850273,       -14.6836751,      -14.47366843,      -9.227578807
          0,           0,        1374,      -15.07675446,      -14.05137402,      -14.66576707,      -14.49828626,      -10.05048114
          0,           0,        1375,      -15.07101417,      -14.07528056,      -14.74581377,       -14.5095531,      -9.237336349
          0,           0,        1376,      -15.10580703,      -14.10136929,      -14.71377178,      -14.53180433,      -9.563984676
          0,           0,        1377,      -15.12991535,      -14.10268768,      -14.76655394,      -14.54949574,      -9.432228703
          0,           0,        1378,      -15.13191976,      -14.14351117,      -14.78216569,      -14.56597377,       -9.34144749
          0,           0,        1379,       -15.1841892,       -14.1460773,      -14.77196272,      -14.58932266,      -10.07597169
          0,           0,        1380,      -15.17761685,       -14.1712965,       -14.8478132,       -14.6018338,      -9.343178401
          0,           0,        1381,      -15.21585469,      -14.19579697,      -14.81354222,      -14.62386863,      -9.707668117
          0,           0,        1382,      -15.23832144,      -14.19968247,      -14.87515576,      -14.63984765,      -9.525095649
          0,           0,        1383,      -15.24280978,      -14.23805914,      -14.88736331,      -14.65789237,      -9.466346333
          0,           0,        1384,      -15.29498452,       -14.2415606,      -14.88000361,      -14.68259312,       -10.0875057
          0,           0,        1385,       -15.2882615,      -14.26918425,       -14.9549024,      -14.69553265,      -9.452775481
          0,           0,        1386,      -15.32985132,      -14.29059758,      -14.92388371,      -14.71837505,      -9.868445192
          0,           0,        1387,      -15.34920853,      -14.29738854,      -14.98695226,      -14.73461332,      -9.616117658
          0,           0,        1388,      -15.35764774,      -14.33490533,      -14.99055405,      -14.75089738,      -9.594057577
          0,           0,        1389,      -15.41070535,      -14.33898103,      -14.99265838,      -14.77464977,      -10.12306396
          0,           0,        1390,      -15.40382826,      -14.36752655,      -15.06147979,      -14.78864025,       -9.56977244
          0,           0,        1391,      -15.44944609,      -14.38675881,      -15.03008719,      -14.81087832,      -10.04547934
          0,           0,        1392,      -15.46656303,      -14.39703178,      -15.10154986,      -14.82625147,      -9.717719694
          0,           0,        1393,      -15.47948489,      -14.43114327,      -15.10260315,      -14.84442773,      -9.737796936
          0,           0,        1394,      -15.53146176,      -14.43690374,      -15.11058436,      -14.86876694,      -10.15397774
          0,           0,        1395,      -15.52522839,       -14.4670363,      -15.17321827,      -14.88324012,      -9.694832578
          0,           0,        1396,      -15.57576724,      -14.48388035,      -15.14785089,      -14.90682132,      -10.25148708
          0,           0,        1397,      -15.58950186,      -14.49717043,      -15.21988143,      -14.92135895,      -9.823167531
          0,           0,        1398,      -15.60802837,       -14.5289329,      -15.21219668,      -14.93745124,      -9.890515373
          0,           0,        1399,      -15.65950829,      -14.53649124,      -15.23294064,      -14.96115813,      -10.20713528
          0,           0,        1400,      -15.65505081,      -14.56635499,      -15.28539929,      -14.97725716,      -9.830844588
          0,           0,        1401,      -15.70983966,      -14.58135864,      -15.26337725,      -14.99877709,      -10.49869701
          0,           0,        1402,      -15.72098725,      -14.59853788,      -15.33895491,      -15.01350726,      -9.939996048
          0,           0,        1403,      -15.74636549,       -14.6261834,      -15.33341427,      -15.03209782,       -10.0644112
          0,           0,        1404,      -15.79515249,      -14.63644937,       -15.3621652,      -15.05478437,      -10.27329415
          0,           0,        1405,      -15.79394262,      -14.66615072,      -15.40200212,       -15.0711207,      -9.986267143
          0,           0,        1406,      -15.85502892,      -14.67977092,      -15.39025707,      -15.09419208,      -10.80015882
          0,           0,        1407,      -15.86324399,      -14.70021199,      -15.46063164,      -15.10740179,      -10.07222304
          0,           0,        1408,      -15.89683581,       -14.7238538,       -15.4512465,       -15.1239522,      -10.26341039
          0,           0,        1409,      -15.94244027,      -14.73707239,      -15.49163485,      -15.14595811,      -10.34969269
